Shipping ID,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Type,Country,City,State,Region,Category,Primary Product Category,Sub-Category,Secondary Product Category,Product Name,Sales,Quantity,Discount,Profit,Returned
CA-2016-101672,7/10/2016,10,Standard Class,DB-12910,Corporate,United States,Lake Forest,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6,2,0,3,0
CA-2016-101672,7/10/2016,10,Standard Class,DB-12910,Corporate,United States,Lake Forest,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,Global Deluxe High-Back Manager's Chair,915,4,0,103,0
CA-2016-101672,7/10/2016,10,Standard Class,DB-12910,Corporate,United States,Lake Forest,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1900,9,2,0,4,0
CA-2016-101672,7/10/2016,10,Standard Class,DB-12910,Corporate,United States,Lake Forest,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1891,98,2,0,46,0
CA-2016-160241,4/12/2016,12,Second Class,DR-12940,Corporate,United States,Aurora,Illinois,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242,4,1,-303,0
CA-2016-155747,21/06/2016,6,Standard Class,JS-15685,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Office Furniture,Tables,Fully Assembled,Global Adaptabilities Conference Tables,337,2,0,-118,0
CA-2016-113117,22/08/2016,8,Standard Class,JP-15520,Non-Corporate,United States,Davis,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1931,32,5,0,16,0
CA-2016-148684,29/12/2016,12,Standard Class,TS-21655,Non-Corporate,United States,Fayetteville,Arkansas,South,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 327,20,9,0,5,0
CA-2016-148684,29/12/2016,12,Standard Class,TS-21655,Non-Corporate,United States,Fayetteville,Arkansas,South,Technology,Office Technology,Accessories,Non-Handheld,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,400,2,0,172,0
CA-2016-148684,29/12/2016,12,Standard Class,TS-21655,Non-Corporate,United States,Fayetteville,Arkansas,South,Furniture,Office Furniture,Furnishings,Fully Assembled,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",344,5,0,138,0
CA-2016-148684,29/12/2016,12,Standard Class,TS-21655,Non-Corporate,United States,Fayetteville,Arkansas,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1906,106,3,0,50,0
CA-2016-112585,2/08/2016,8,First Class,RW-19630,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Hoover Shoulder Vac Commercial Portable Vacuum,716,2,0,179,0
CA-2016-149762,7/12/2016,12,Standard Class,RD-19720,Non-Corporate,United States,Morgan Hill,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Hon 4060 Series Tables,269,3,0,7,0
CA-2016-149762,7/12/2016,12,Standard Class,RD-19720,Non-Corporate,United States,Morgan Hill,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,Rogers Handheld Barrel Pencil Sharpener,22,8,0,6,0
CA-2016-149762,7/12/2016,12,Standard Class,RD-19720,Non-Corporate,United States,Morgan Hill,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Acco Perma 4000 Stacking Storage Drawers,49,3,0,7,0
CA-2016-149762,7/12/2016,12,Standard Class,RD-19720,Non-Corporate,United States,Morgan Hill,California,West,Furniture,Office Furniture,Bookcases,Self-Assembled,O'Sullivan Living Dimensions 2-Shelf Bookcases,206,2,0,-12,0
CA-2016-167605,30/04/2016,4,Second Class,RB-19570,Non-Corporate,United States,Saint Charles,Illinois,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30,2,1,-32,0
CA-2016-125843,16/08/2016,8,First Class,RF-19840,Non-Corporate,United States,Springfield,Virginia,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Heavy-Duty EZD  Binder With Locking Rings,22,4,0,11,0
CA-2016-125843,16/08/2016,8,First Class,RF-19840,Non-Corporate,United States,Springfield,Virginia,South,Office Supplies,Office Furniture,Labels,Fully Assembled,Alphabetical Labels for Top Tab Filing,104,7,0,52,0
CA-2016-120082,27/03/2016,3,Second Class,DK-12835,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 319,60,3,0,18,0
US-2016-168095,20/07/2016,7,Standard Class,MC-17425,Corporate,United States,Portland,Oregon,West,Furniture,Office Furniture,Chairs,Fully Assembled,Bevis Steel Folding Chairs,230,3,0,23,0
US-2016-168095,20/07/2016,7,Standard Class,MC-17425,Corporate,United States,Portland,Oregon,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1909,106,5,0,34,0
CA-2016-146325,17/12/2016,12,First Class,DS-13180,Corporate,United States,San Diego,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Task Chair, Black",81,2,0,-9,0
CA-2016-146325,17/12/2016,12,First Class,DS-13180,Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tenex Personal Project File with Scoop Front Design, Black",135,10,0,35,0
CA-2016-157707,12/10/2016,10,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,Furniture,Office Furniture,Bookcases,Self-Assembled,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",91,3,1,-191,0
CA-2016-157707,12/10/2016,10,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,Technology,Office Technology,Phones,Handheld Technology,iOttie HLCRIO102 Car Mount,16,1,0,-3,0
CA-2016-157707,12/10/2016,10,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Manager's Adjustable Task Chair, Storm",121,1,0,14,0
CA-2016-151498,24/04/2016,4,First Class,DN-13690,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Round Ring Binders,8,5,0,3,0
CA-2016-137939,23/07/2016,7,Second Class,PJ-19015,Non-Corporate,United States,Long Beach,New York,East,Technology,Office Technology,Phones,Handheld Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,90,5,0,43,0
US-2016-117793,29/08/2016,8,Standard Class,MA-17560,Corporate,United States,Sheboygan,Wisconsin,Central,Office Supplies,Office Furniture,Labels,Fully Assembled,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25,4,0,12,0
US-2016-117793,29/08/2016,8,Standard Class,MA-17560,Corporate,United States,Sheboygan,Wisconsin,Central,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 515,38,3,0,18,0
US-2016-117793,29/08/2016,8,Standard Class,MA-17560,Corporate,United States,Sheboygan,Wisconsin,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,Pizazz Global Quick File,15,1,0,4,0
US-2016-117793,29/08/2016,8,Standard Class,MA-17560,Corporate,United States,Sheboygan,Wisconsin,Central,Technology,Office Technology,Accessories,Non-Handheld,Maxell 4.7GB DVD+R 5/Pack,2,2,0,1,0
CA-2016-133872,17/06/2016,6,First Class,VM-21835,Non-Corporate,United States,Boca Raton,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Twin Loop Wire Binding Elements,40,4,1,-27,0
CA-2016-133872,17/06/2016,6,First Class,VM-21835,Non-Corporate,United States,Boca Raton,Florida,South,Technology,Office Technology,Accessories,Non-Handheld,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18,2,0,2,0
CA-2016-139808,11/10/2016,10,Standard Class,MC-18100,Non-Corporate,United States,Marysville,Washington,West,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"Alliance Super-Size Bands, Assorted Sizes",93,12,0,1,0
CA-2016-166373,25/10/2016,10,Standard Class,JF-15565,Non-Corporate,United States,San Antonio,Texas,Central,Technology,Office Technology,Accessories,Non-Handheld,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106,6,0,-9,0
CA-2016-158806,11/01/2016,1,Standard Class,NM-18520,Non-Corporate,United States,Amarillo,Texas,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 13"" Clairmont Wall Clock",23,3,1,-11,0
CA-2016-158806,11/01/2016,1,Standard Class,NM-18520,Non-Corporate,United States,Amarillo,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 212,26,5,0,9,0
CA-2016-145611,24/09/2016,9,Standard Class,HA-14905,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Honeywell Quietcare HEPA Air Cleaner,393,5,0,130,0
CA-2016-113600,17/12/2016,12,Second Class,SH-20395,Non-Corporate,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2,3,1,-1,0
CA-2016-168543,7/07/2016,7,Standard Class,DK-13225,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Avanti 1.7 Cu. Ft. Refrigerator,707,7,0,198,0
CA-2016-132997,9/11/2016,11,First Class,LW-17215,Non-Corporate,United States,Rochester,New York,East,Technology,Office Technology,Phones,Handheld Technology,AT&T SB67148 SynJ,264,4,0,71,0
CA-2016-132997,9/11/2016,11,First Class,LW-17215,Non-Corporate,United States,Rochester,New York,East,Technology,Office Technology,Phones,Handheld Technology,Jabra Supreme Plus Driver Edition Headset,360,3,0,101,0
CA-2016-132997,9/11/2016,11,First Class,LW-17215,Non-Corporate,United States,Rochester,New York,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 23,13,2,0,6,0
CA-2016-132997,9/11/2016,11,First Class,LW-17215,Non-Corporate,United States,Rochester,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Eldon Base for stackable storage shelf, platinum",117,3,0,6,0
CA-2016-132997,9/11/2016,11,First Class,LW-17215,Non-Corporate,United States,Rochester,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico EB-19 Dual Function Manual Binding System,277,2,0,90,0
US-2016-164945,27/11/2016,11,Standard Class,CA-12055,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Premium Transparent Covers with Diagonal Lined Pattern,134,8,0,47,0
CA-2016-105753,26/10/2016,10,Standard Class,LC-16960,Corporate,United States,Arlington,Virginia,South,Furniture,Office Furniture,Furnishings,Fully Assembled,Aluminum Document Frame,61,5,0,18,0
CA-2016-106621,1/10/2016,10,Second Class,DM-12955,Corporate,United States,Yuma,Arizona,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 351,10,4,0,1,0
CA-2016-169663,13/03/2016,3,First Class,RH-19510,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Accessories,Non-Handheld,Kingston Digital DataTraveler 16GB USB 2.0,27,3,0,5,0
CA-2016-169663,13/03/2016,3,First Class,RH-19510,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Machines,Non-Handheld,Okidata MB760 Printer,3358,3,0,378,0
CA-2016-130393,3/12/2016,12,Second Class,JM-15865,Non-Corporate,United States,San Angelo,Texas,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Situations Contoured Folding Chairs, 4/Set",248,5,0,-18,0
CA-2016-130393,3/12/2016,12,Second Class,JM-15865,Non-Corporate,United States,San Angelo,Texas,Central,Office Supplies,Office Furniture,Appliances,Fully Assembled,Acco 6 Outlet Guardian Premium Surge Suppressor,12,4,1,-31,0
CA-2016-130393,3/12/2016,12,Second Class,JM-15865,Non-Corporate,United States,San Angelo,Texas,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Push Button Manager's Chair, Indigo",85,2,0,-1,0
CA-2016-116722,16/11/2016,11,Standard Class,LP-17080,Non-Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Magnifier Swing Arm Lamp,42,2,0,11,0
CA-2016-116722,16/11/2016,11,Standard Class,LP-17080,Non-Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,Hon Every-Day Series Multi-Task Chairs,451,3,0,0,0
CA-2016-116722,16/11/2016,11,Standard Class,LP-17080,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Poly Binder Pockets,32,11,0,11,0
CA-2016-118073,16/08/2016,8,Standard Class,CS-12490,Corporate,United States,Lakeland,Florida,South,Furniture,Office Furniture,Tables,Fully Assembled,BPI Conference Tables,562,7,0,-256,0
CA-2016-102561,22/07/2016,7,Standard Class,NK-18490,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 326,11,8,0,1,0
CA-2016-102561,22/07/2016,7,Standard Class,NK-18490,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Storage,Fully Assembled,Steel Personal Filing/Posting Tote,284,10,0,25,0
CA-2016-102561,22/07/2016,7,Standard Class,NK-18490,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 196,18,4,0,7,0
CA-2016-100993,10/02/2016,2,Standard Class,AZ-10750,Non-Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 508,15,3,0,7,0
CA-2016-100993,10/02/2016,2,Standard Class,AZ-10750,Non-Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"Fellowes Mobile File Cart, Black",187,3,0,50,0
CA-2016-100993,10/02/2016,2,Standard Class,AZ-10750,Non-Corporate,United States,San Diego,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Chromcraft Round Conference Tables,558,4,0,7,0
CA-2016-100993,10/02/2016,2,Standard Class,AZ-10750,Non-Corporate,United States,San Diego,California,West,Technology,Office Technology,Phones,Handheld Technology,Anker Astro 15000mAh USB Portable Charger,160,4,0,-32,0
US-2016-131058,31/12/2016,12,Standard Class,EM-14140,Corporate,United States,Santa Ana,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery File Folder Labels,20,7,0,10,0
CA-2016-131296,9/10/2016,10,Standard Class,MS-17830,Non-Corporate,United States,Baltimore,Maryland,East,Furniture,Office Furniture,Tables,Fully Assembled,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239,2,0,-24,0
CA-2016-103464,22/11/2016,11,Standard Class,PG-18820,Non-Corporate,United States,San Diego,California,West,Technology,Office Technology,Accessories,Non-Handheld,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95,0
CA-2016-120803,13/03/2016,3,Standard Class,RB-19465,Corporate,United States,Milford,Connecticut,East,Technology,Office Technology,Accessories,Non-Handheld,Microsoft Sculpt Comfort Mouse,200,5,0,88,0
CA-2016-134138,20/02/2016,2,Standard Class,JD-15790,Non-Corporate,United States,Belleville,New Jersey,East,Furniture,Office Furniture,Chairs,Fully Assembled,Hon Comfortask Task/Swivel Chairs,228,2,0,36,0
CA-2016-144148,5/08/2016,8,Standard Class,AH-10690,Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Laminate Occasional Tables,863,7,0,-32,0
CA-2016-146150,19/02/2016,2,Standard Class,FM-14380,Non-Corporate,United States,Jackson,Mississippi,South,Office Supplies,Office Furniture,Art,Fully Assembled,Panasonic KP-150 Electric Pencil Sharpener,264,7,0,69,0
CA-2016-114944,4/02/2016,2,Standard Class,HE-14800,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1943,157,4,0,53,0
CA-2016-135965,25/09/2016,9,First Class,SZ-20035,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Sortfiler Multipurpose Personal File Organizer, Black",128,6,0,37,0
CA-2016-166429,8/09/2016,9,Standard Class,TG-21310,Non-Corporate,United States,Des Moines,Washington,West,Technology,Office Technology,Copiers,Non-Handheld,Hewlett Packard 610 Color Digital Copier / Printer,1000,2,0,450,0
CA-2016-127194,16/12/2016,12,Standard Class,BW-11110,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Paper,Fully Assembled,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",63,9,0,30,0
CA-2016-116337,12/11/2016,11,Standard Class,MC-17845,Non-Corporate,United States,Dallas,Texas,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44,5,1,-18,0
CA-2016-116337,12/11/2016,11,Standard Class,MC-17845,Non-Corporate,United States,Dallas,Texas,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314,3,0,20,0
CA-2016-104633,16/06/2016,6,Standard Class,EA-14035,Corporate,United States,Pasadena,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",186,6,0,84,0
CA-2016-104633,16/06/2016,6,Standard Class,EA-14035,Corporate,United States,Pasadena,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 228,13,2,0,6,0
CA-2016-123050,8/04/2016,4,Second Class,BC-11125,Corporate,United States,Troy,New York,East,Furniture,Office Furniture,Furnishings,Fully Assembled,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",83,2,0,7,0
CA-2016-123050,8/04/2016,4,Second Class,BC-11125,Corporate,United States,Troy,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tenex File Box, Personal Filing Tote with Lid, Black",31,2,0,8,0
CA-2016-123050,8/04/2016,4,Second Class,BC-11125,Corporate,United States,Troy,New York,East,Technology,Office Technology,Accessories,Non-Handheld,Logitech Trackman Marble Mouse,90,3,0,38,0
CA-2016-162355,2/07/2016,7,Second Class,PF-19165,Non-Corporate,United States,Sandy Springs,Georgia,South,Office Supplies,Office Furniture,Art,Fully Assembled,Bulldog Vacuum Base Pencil Sharpener,36,3,0,10,0
CA-2016-162355,2/07/2016,7,Second Class,PF-19165,Non-Corporate,United States,Sandy Springs,Georgia,South,Furniture,Office Furniture,Bookcases,Self-Assembled,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1267,7,0,291,0
CA-2016-133816,13/05/2016,5,Second Class,CS-12400,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Phones,Handheld Technology,ClearOne CHATAttach 160 - speaker phone,744,2,0,-124,0
CA-2016-118101,26/06/2016,6,Same Day,SN-20560,Corporate,United States,Roseville,Michigan,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",369,9,0,181,0
CA-2016-118101,26/06/2016,6,Same Day,SN-20560,Corporate,United States,Roseville,Michigan,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Insertable Tab Post Binder Dividers,8,1,0,4,0
CA-2016-118101,26/06/2016,6,Same Day,SN-20560,Corporate,United States,Roseville,Michigan,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,"SAFCO Mobile Desk Side File, Wire Frame",171,4,0,44,0
CA-2016-100307,19/12/2016,12,Standard Class,TC-21475,Corporate,United States,Fayetteville,Arkansas,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1958,19,3,0,9,0
CA-2016-169670,31/12/2016,12,Standard Class,JE-15715,Non-Corporate,United States,New York City,New York,East,Furniture,Office Furniture,Chairs,Fully Assembled,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563,8,0,313,0
CA-2016-139549,25/10/2016,10,Standard Class,MY-18295,Corporate,United States,El Cajon,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,Hon Every-Day Chair Series Swivel Task Chairs,387,4,0,5,0
US-2016-139262,25/02/2016,2,Standard Class,LC-16960,Corporate,United States,Tampa,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Durable Slant Ring Binders With Label Holder,4,3,1,-3,0
US-2016-139262,25/02/2016,2,Standard Class,LC-16960,Corporate,United States,Tampa,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Arch Ring Binders,35,2,1,-27,0
US-2016-139262,25/02/2016,2,Standard Class,LC-16960,Corporate,United States,Tampa,Florida,South,Office Supplies,Office Furniture,Storage,Fully Assembled,Standard Rollaway File with Lock,432,3,0,32,0
CA-2016-166380,3/06/2016,6,Standard Class,EB-13750,Corporate,United States,Arlington,Virginia,South,Office Supplies,Office Furniture,Envelopes,Fully Assembled,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",27,9,0,13,0
CA-2016-166380,3/06/2016,6,Standard Class,EB-13750,Corporate,United States,Arlington,Virginia,South,Technology,Office Technology,Accessories,Non-Handheld,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,112,2,0,27,0
CA-2016-128671,16/08/2016,8,Standard Class,MT-18070,Corporate,United States,Tulsa,Oklahoma,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 202,32,5,0,16,1
CA-2016-128671,16/08/2016,8,Standard Class,MT-18070,Corporate,United States,Tulsa,Oklahoma,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Hanging File Binders,42,7,0,19,1
CA-2016-128671,16/08/2016,8,Standard Class,MT-18070,Corporate,United States,Tulsa,Oklahoma,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",78,2,0,36,1
CA-2016-149335,25/07/2016,7,Same Day,BC-11125,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 325,37,9,0,11,0
US-2016-149790,1/10/2016,10,Standard Class,SC-20380,Non-Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico Recycled Linen-Style Covers,16,2,1,-25,0
CA-2016-130778,25/11/2016,11,Standard Class,ND-18370,Non-Corporate,United States,Long Beach,New York,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Disposable Triple-Filter Dust Bags,9,2,0,2,0
CA-2016-130778,25/11/2016,11,Standard Class,ND-18370,Non-Corporate,United States,Long Beach,New York,East,Office Supplies,Office Furniture,Paper,Fully Assembled,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",45,5,0,21,0
CA-2016-153269,12/03/2016,3,First Class,PS-18760,Non-Corporate,United States,Andover,Massachusetts,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Personal Folder Holder, Ebony",11,1,0,3,0
CA-2016-153269,12/03/2016,3,First Class,PS-18760,Non-Corporate,United States,Andover,Massachusetts,East,Furniture,Office Furniture,Chairs,Fully Assembled,"Situations Contoured Folding Chairs, 4/Set",355,5,0,89,0
CA-2016-153269,12/03/2016,3,First Class,PS-18760,Non-Corporate,United States,Andover,Massachusetts,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 193,18,3,0,9,0
CA-2016-153269,12/03/2016,3,First Class,PS-18760,Non-Corporate,United States,Andover,Massachusetts,East,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Binding covers,52,4,0,23,0
CA-2016-101469,8/07/2016,7,Standard Class,KH-16360,Non-Corporate,United States,Arlington,Virginia,South,Office Supplies,Office Furniture,Art,Fully Assembled,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,8,2,0,3,0
CA-2016-132549,30/11/2016,11,Standard Class,JK-15370,Non-Corporate,United States,Huntsville,Alabama,South,Office Supplies,Office Furniture,Storage,Fully Assembled,Sterilite Officeware Hinged File Box,73,7,0,20,0
CA-2016-163174,30/08/2016,8,Standard Class,XP-21865,Non-Corporate,United States,Athens,Georgia,South,Furniture,Office Furniture,Furnishings,Fully Assembled,Deflect-o Glass Clear Studded Chair Mats,187,3,0,41,0
CA-2016-118745,16/06/2016,6,Standard Class,SV-20365,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Bretford Rectangular Conference Table Tops,903,3,0,34,0
CA-2016-163972,21/10/2016,10,Standard Class,MG-17890,Corporate,United States,Fresno,California,West,Furniture,Office Furniture,Bookcases,Self-Assembled,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",121,2,0,21,0
CA-2016-113726,1/12/2016,12,Standard Class,SC-20680,Corporate,United States,Seattle,Washington,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Howard Miller Distant Time Traveler Alarm Clock,82,3,0,34,0
CA-2016-152940,13/11/2016,11,First Class,RO-19780,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Acco Perma 2700 Stacking Storage Drawers,30,1,0,4,0
CA-2016-134544,19/03/2016,3,Second Class,AC-10660,Non-Corporate,United States,San Francisco,California,West,Technology,Office Technology,Phones,Handheld Technology,i.Sound Portable Power - 8000 mAh,85,2,0,-20,0
CA-2016-163048,15/02/2016,2,Standard Class,MH-17440,Corporate,United States,Houston,Texas,Central,Furniture,Office Furniture,Chairs,Fully Assembled,Harbour Creations Steel Folding Chair,242,4,0,0,0
CA-2016-145135,28/11/2016,11,First Class,CD-12790,Corporate,United States,Shelton,Connecticut,East,Technology,Office Technology,Accessories,Non-Handheld,Micropad Numeric Keypads,60,3,0,15,0
CA-2016-145135,28/11/2016,11,First Class,CD-12790,Corporate,United States,Shelton,Connecticut,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1959,13,2,0,6,0
CA-2016-102596,30/12/2016,12,First Class,RD-19810,Corporate,United States,Akron,Ohio,East,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"OIC Colored Binder Clips, Assorted Sizes",17,6,0,6,0
CA-2016-142594,6/12/2016,12,Second Class,EJ-14155,Non-Corporate,United States,Franklin,Massachusetts,East,Technology,Office Technology,Phones,Handheld Technology,Jensen SMPS-640 - speaker phone,138,3,0,36,0
CA-2016-142594,6/12/2016,12,Second Class,EJ-14155,Non-Corporate,United States,Franklin,Massachusetts,East,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 14""",111,5,0,49,0
CA-2016-142594,6/12/2016,12,Second Class,EJ-14155,Non-Corporate,United States,Franklin,Massachusetts,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,902,3,0,298,0
CA-2016-142594,6/12/2016,12,Second Class,EJ-14155,Non-Corporate,United States,Franklin,Massachusetts,East,Furniture,Office Furniture,Tables,Fully Assembled,Chromcraft Round Conference Tables,366,3,0,-47,0
CA-2016-154067,7/02/2016,2,Standard Class,SM-20950,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1883,106,4,0,49,0
CA-2016-130820,15/11/2016,11,Same Day,ON-18715,Corporate,United States,Burlington,North Carolina,South,Furniture,Office Furniture,Tables,Fully Assembled,Hon Racetrack Conference Tables,630,4,0,-200,0
CA-2016-159765,12/05/2016,5,Second Class,TH-21100,Non-Corporate,United States,Salem,Virginia,South,Office Supplies,Office Furniture,Art,Fully Assembled,4009 Highlighters by Sanford,28,7,0,9,0
CA-2016-147109,21/12/2016,12,Standard Class,AH-10075,Corporate,United States,Arlington,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 214,52,10,0,18,0
CA-2016-147109,21/12/2016,12,Standard Class,AH-10075,Corporate,United States,Arlington,Texas,Central,Technology,Office Technology,Accessories,Non-Handheld,WD My Passport Ultra 1TB Portable External Hard Drive,166,3,0,-6,0
